id,carat,cut,color,clarity,depth,table,x,y,z,price
18490,2.02,Premium,H,SI1,62.1,61.0,8.06,7.99,4.98,17265
18491,1.59,Ideal,E,SI2,62.3,55.0,7.52,7.48,4.67,11251
18492,0.4,Very Good,J,IF,62.7,60.0,4.64,4.7,2.93,828
18493,1.15,Ideal,J,VS2,60.7,55.0,6.77,6.83,4.13,5125
18494,0.36,Ideal,G,VS1,61.1,55.0,4.63,4.66,2.84,746
18495,0.92,Premium,E,SI1,62.2,58.0,6.18,6.23,3.86,4562
18496,0.33,Ideal,F,VS1,62.8,55.0,4.41,4.45,2.78,765
18497,1.7,Premium,G,SI1,62.5,61.0,7.54,7.47,4.69,13737
18498,1.01,Very Good,F,SI1,62.1,57.0,6.41,6.48,4.0,4969
18499,1.58,Ideal,F,SI1,60.2,56.0,7.57,7.64,4.58,12991
18500,0.32,Ideal,J,IF,62.2,56.0,4.41,4.37,2.73,684
18501,1.5,Very Good,I,VVS2,63.3,58.0,7.24,7.21,4.57,9828
18502,0.55,Premium,H,SI2,62.4,56.0,5.23,5.2,3.25,1246
18503,1.5,Premium,H,VS2,61.6,55.0,7.43,7.37,4.56,10750
18504,0.81,Very Good,E,SI2,63.7,57.0,5.86,5.94,3.76,2735
18505,2.04,Very Good,I,I1,59.3,61.0,8.25,8.3,4.91,8257
18506,1.01,Ideal,G,VS2,62.7,56.0,6.43,6.39,4.02,6108
18507,0.7,Very Good,E,VS2,62.6,60.0,5.62,5.65,3.53,2765
18508,1.0,Ideal,J,VS2,62.4,54.0,6.4,6.46,4.01,4539
18509,0.71,Ideal,D,VS2,61.2,57.0,5.73,5.77,3.52,3321
18510,0.72,Ideal,G,VS1,62.6,53.0,5.76,5.78,3.61,2746
18511,0.33,Good,D,SI1,63.1,55.0,4.42,4.46,2.8,567
18512,0.3,Very Good,H,VS2,60.9,61.0,4.27,4.3,2.61,473
18513,1.21,Premium,H,SI2,62.7,59.0,6.75,6.78,4.24,5324
18514,2.21,Premium,I,SI1,61.1,59.0,8.42,8.37,5.13,17714
18515,1.0,Ideal,G,VS1,62.9,57.0,6.36,6.32,3.99,6290
18516,0.3,Very Good,G,IF,61.4,59.0,4.27,4.3,2.63,831
18517,1.71,Premium,I,SI1,60.2,58.0,7.79,7.75,4.68,11104
18518,0.71,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,3191
18519,2.54,Very Good,I,SI2,63.4,56.0,8.68,8.64,5.49,12095
18520,2.44,Very Good,J,VS2,60.1,59.0,8.75,8.83,5.28,16533
18521,0.41,Ideal,G,VVS2,62.5,55.0,4.75,4.76,2.97,1007
18522,0.54,Ideal,D,SI1,61.7,55.0,5.23,5.27,3.24,1650
18523,1.52,Premium,I,SI1,61.2,60.0,7.41,7.36,4.52,8521
18524,0.5,Premium,G,VS1,59.4,60.0,5.17,5.13,3.06,1746
18525,0.91,Very Good,D,SI2,59.3,60.0,6.28,6.33,3.74,3828
18526,0.7,Premium,J,SI1,61.6,58.0,5.66,5.73,3.51,1666
18527,0.36,Ideal,F,SI1,62.7,57.0,4.53,4.56,2.85,520
18528,0.51,Premium,D,VS2,61.9,62.0,5.12,5.09,3.16,1812
18529,1.62,Very Good,H,VS2,62.6,58.0,7.57,7.45,4.7,10912
18530,0.54,Good,H,SI1,59.4,65.0,5.31,5.22,3.13,1131
18531,0.41,Premium,F,VVS1,62.1,56.0,4.79,4.78,2.97,1356
18532,0.5,Ideal,D,VVS2,60.7,57.0,5.2,5.15,3.14,2376
18533,0.31,Very Good,G,VS1,62.9,58.0,4.3,4.35,2.72,625
18534,0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,478
18535,0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,2239
18536,0.9,Very Good,D,VS1,63.0,56.0,6.13,6.18,3.88,5757
18537,2.01,Very Good,I,VS2,59.2,62.0,8.14,8.17,4.83,16626
18538,0.35,Ideal,E,VS1,62.0,53.6,4.53,4.55,2.81,840
18539,0.5,Premium,D,SI2,62.2,58.0,5.14,5.08,3.18,1279
18540,0.5,Very Good,D,VS2,62.9,61.0,4.96,5.03,3.14,1752
18541,0.38,Premium,F,SI1,62.0,58.0,4.63,4.6,2.86,838
18542,1.27,Ideal,H,SI1,60.1,58.0,7.02,7.05,4.23,6858
18543,0.32,Premium,H,VVS2,60.2,60.0,4.48,4.45,2.69,828
18544,0.31,Ideal,D,VS2,59.4,57.0,4.45,4.5,2.66,685
18545,1.01,Ideal,H,SI1,62.7,56.0,6.37,6.42,4.01,5457
18546,0.41,Ideal,H,SI1,61.7,56.0,4.76,4.8,2.95,1056
18547,1.55,Premium,D,VS2,61.5,58.0,7.48,7.51,4.61,15991
18548,0.36,Premium,E,VVS2,61.7,59.0,4.52,4.56,2.8,859
18549,0.41,Ideal,H,SI1,62.2,55.0,4.76,4.79,2.97,1056
18550,0.51,Ideal,F,VVS2,62.4,57.0,5.12,5.08,3.18,2203
18551,1.21,Ideal,E,SI1,62.3,56.0,6.87,6.81,4.26,7088
18552,1.01,Premium,E,VS1,62.9,61.0,6.39,6.33,4.0,7964
18553,1.3,Very Good,I,SI1,62.3,58.0,6.93,6.96,4.33,6302
18554,0.6,Very Good,G,SI1,61.1,57.0,5.36,5.47,3.31,1554
18555,1.1,Good,H,SI1,63.6,58.0,6.55,6.5,4.15,5131
18556,0.31,Good,G,SI1,63.2,54.0,4.31,4.33,2.73,462
18557,1.0,Premium,E,SI1,60.8,60.0,6.45,6.42,3.91,5470
18558,1.22,Premium,I,VS1,61.1,58.0,6.91,6.84,4.2,6121
18559,0.52,Ideal,F,VVS1,61.2,56.0,5.21,5.19,3.18,2867
18560,1.51,Ideal,D,SI1,62.3,56.0,7.3,7.4,4.58,12688
18561,1.01,Fair,H,VVS2,65.0,55.0,6.31,6.27,4.09,4355
18562,0.72,Very Good,I,SI2,63.2,62.0,5.71,5.67,3.59,1814
18563,0.32,Ideal,D,SI1,61.5,56.0,4.39,4.42,2.71,589
18564,1.25,Ideal,G,SI2,61.6,57.0,6.98,6.91,4.28,5355
18565,0.33,Ideal,F,VVS1,62.4,54.0,4.44,4.47,2.78,880
18566,0.42,Very Good,F,SI1,63.3,56.0,4.79,4.75,3.02,926
18567,0.4,Very Good,F,IF,61.1,57.0,4.73,4.77,2.9,1217
18568,0.9,Good,D,SI2,60.3,64.0,6.14,6.1,3.69,3473
18569,2.43,Premium,G,I1,61.7,60.0,8.54,8.49,5.25,9716
18570,0.51,Premium,J,SI1,62.6,59.0,5.1,5.06,3.18,1020
18571,2.54,Ideal,I,SI2,61.4,54.0,8.83,8.78,5.41,12687
18572,0.7,Ideal,E,VS2,62.5,55.0,5.73,5.7,3.57,2693
18573,0.43,Ideal,G,VS1,61.3,57.0,4.85,4.88,2.98,943
18574,0.58,Ideal,E,VVS2,61.8,57.0,5.37,5.4,3.33,2694
18575,0.8,Ideal,F,SI2,61.4,56.0,5.99,5.93,3.66,3064
18576,0.5,Good,D,SI1,57.2,60.0,5.25,5.2,2.99,1235
18577,0.97,Premium,F,VVS2,58.1,60.0,6.53,6.49,3.78,6768
18578,0.3,Ideal,G,VS2,63.0,55.0,4.31,4.29,2.71,675
18579,1.03,Premium,F,SI1,62.2,59.0,6.45,6.41,4.0,4942
18580,1.0,Very Good,F,SI1,63.2,54.0,6.3,6.23,3.96,4088
18581,1.2,Premium,H,VS1,61.7,59.0,6.78,6.74,4.17,4838
18582,1.51,Premium,H,VS2,60.2,60.0,7.35,7.33,4.42,11540
18583,1.03,Good,G,SI1,63.2,58.0,6.38,6.43,4.05,4679
18584,0.7,Ideal,I,VVS1,62.3,55.0,5.64,5.7,3.53,2513
18585,1.01,Good,D,SI2,63.1,54.0,6.37,6.43,4.04,4260
18586,1.7,Premium,I,VS2,62.7,58.0,7.57,7.52,4.73,10662
18587,0.5,Ideal,D,VVS2,61.4,55.0,5.13,5.16,3.16,2482
18588,0.79,Premium,E,VS1,62.6,56.0,5.92,5.87,3.69,3583
18589,0.9,Fair,I,VVS2,60.9,66.0,6.1,6.12,3.72,3288
18590,2.48,Very Good,F,SI2,63.4,56.0,8.64,8.55,5.45,18692
18591,1.08,Ideal,H,VVS1,62.5,54.0,6.56,6.58,4.1,6961
18592,0.52,Ideal,E,VVS1,61.8,55.0,5.19,5.2,3.21,3097
18593,1.72,Ideal,E,I1,62.2,55.0,7.7,7.67,4.78,7802
18594,1.25,Premium,H,VS2,60.4,59.0,6.96,6.92,4.19,7378
18595,1.64,Fair,G,I1,64.5,60.0,7.44,7.35,4.76,4849
18596,2.06,Ideal,J,SI2,61.9,55.0,8.23,8.19,5.08,11337
18597,0.49,Premium,F,SI2,60.8,60.0,5.12,5.04,3.09,980
18598,0.32,Very Good,D,SI1,63.2,54.0,4.38,4.36,2.76,756
18599,1.6,Ideal,J,VS1,62.0,53.0,7.57,7.56,4.69,10011
18600,0.43,Ideal,G,IF,61.9,53.0,4.87,4.88,3.02,1318
18601,0.51,Premium,G,VS1,62.3,59.0,5.06,5.12,3.17,1656
18602,2.13,Premium,H,SI2,62.4,56.0,8.26,8.19,5.13,12753
18603,0.51,Ideal,G,SI2,62.0,56.0,5.13,5.16,3.19,1188
18604,0.31,Ideal,E,VS2,61.4,54.0,4.4,4.33,2.68,872
18605,1.51,Premium,F,SI2,59.9,58.0,7.53,7.46,4.49,9471
18606,0.36,Ideal,D,SI1,62.1,56.0,4.58,4.53,2.83,851
18607,1.5,Premium,H,SI2,61.1,59.0,7.41,7.35,4.51,6250
18608,0.3,Very Good,H,SI1,63.3,56.0,4.29,4.27,2.71,554
18609,0.7,Very Good,H,SI1,61.0,58.0,5.67,5.7,3.47,2107
18610,1.23,Ideal,E,VVS2,61.7,57.0,6.85,6.91,4.25,12539
18611,1.14,Premium,H,VS2,61.3,59.0,6.76,6.72,4.13,5858
18612,2.48,Ideal,I,SI2,62.3,57.0,8.64,8.58,5.36,12883
18613,0.34,Ideal,H,VS2,61.7,57.0,4.46,4.48,2.76,537
18614,0.3,Premium,E,VVS1,60.0,60.0,4.38,4.35,2.62,956
18615,0.3,Ideal,E,VS1,62.5,56.0,4.3,4.28,2.68,778
18616,0.41,Premium,I,VVS1,59.8,61.0,4.84,4.79,2.88,1107
18617,0.33,Ideal,G,VS1,60.1,55.0,4.5,4.55,2.72,666
18618,0.58,Ideal,G,VS2,60.6,55.0,5.42,5.45,3.3,1719
18619,2.07,Premium,H,SI1,62.0,58.0,8.17,8.09,5.04,13786
18620,0.7,Ideal,E,VS2,61.3,57.0,5.73,5.75,3.52,3504
18621,0.41,Very Good,H,VVS2,62.4,54.0,4.75,4.77,2.97,873
18622,0.51,Good,F,SI1,64.0,57.0,5.01,5.06,3.22,1186
18623,2.03,Ideal,H,SI1,62.9,57.0,8.07,7.99,5.05,16900
18624,0.31,Ideal,D,VS2,62.1,55.0,4.32,4.35,2.69,734
18625,1.05,Ideal,G,SI1,62.3,55.0,6.47,6.54,4.05,5361
18626,0.31,Ideal,D,IF,61.1,56.0,4.39,4.42,2.69,1251
18627,1.01,Good,G,SI2,63.6,58.0,6.31,6.37,4.03,3626
18628,0.31,Good,F,VVS1,63.6,61.0,4.21,4.25,2.69,742
18629,0.3,Very Good,D,SI1,62.6,56.0,4.24,4.29,2.67,552
18630,1.51,Ideal,G,VS2,61.8,54.0,7.42,7.38,4.57,14482
18631,0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,571
18632,0.38,Premium,F,VVS1,59.2,58.0,4.76,4.8,2.83,1200
18633,1.12,Ideal,E,SI2,62.0,57.0,6.61,6.63,4.11,5546
18634,0.3,Good,G,VS2,63.9,55.0,4.27,4.28,2.73,526
18635,0.47,Premium,E,VVS2,60.5,58.0,5.05,5.0,3.04,1833
18636,1.14,Premium,G,VS2,61.2,58.0,6.75,6.71,4.12,6619
18637,2.05,Ideal,G,SI2,59.8,59.0,8.22,8.31,4.94,16446
18638,1.6,Ideal,G,VS2,62.2,55.0,7.5,7.46,4.65,14474
18639,0.29,Fair,F,SI1,55.8,60.0,4.48,4.41,2.48,1776
18640,0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,1290
18641,0.3,Ideal,E,VVS2,61.7,57.0,4.34,4.31,2.67,1013
18642,0.31,Ideal,H,SI1,62.1,54.0,4.37,4.39,2.72,464
18643,2.4,Very Good,I,SI2,60.6,58.5,8.59,8.67,5.24,17955
18644,2.22,Ideal,G,SI2,62.6,57.0,8.35,8.29,5.21,14637
18645,1.06,Ideal,F,VVS2,61.1,57.0,6.57,6.62,4.03,8619
18646,0.31,Ideal,E,VS2,62.0,55.0,4.33,4.35,2.69,680
18647,0.76,Ideal,E,SI1,61.3,55.0,5.87,5.91,3.61,3584
18648,0.32,Good,D,SI1,63.1,57.0,4.37,4.38,2.76,589
18649,0.71,Good,J,VS1,63.3,55.0,5.62,5.66,3.57,1881
18650,0.31,Very Good,H,VS1,61.8,61.0,4.32,4.36,2.68,544
18651,2.0,Good,D,SI2,60.3,56.0,8.08,8.11,4.88,16425
18652,1.01,Very Good,F,VS2,63.1,56.0,6.41,6.37,4.03,6267
18653,0.37,Good,E,VS2,63.5,56.0,4.55,4.59,2.9,681
18654,0.31,Ideal,F,VS2,61.9,55.0,4.37,4.39,2.71,625
18655,0.47,Very Good,H,VS2,57.2,60.0,5.18,5.21,2.97,1178
18656,0.9,Premium,E,SI1,62.3,56.0,6.21,6.14,3.85,4502
18657,0.23,Very Good,F,VVS2,60.8,59.0,3.97,3.99,2.42,472
18658,0.33,Premium,I,VVS2,62.2,59.0,4.47,4.41,2.76,743
18659,1.51,Good,I,SI1,63.8,59.0,7.27,7.21,4.62,6266
18660,0.76,Ideal,E,VS2,61.6,56.0,5.85,5.9,3.62,3864
18661,0.3,Ideal,D,VVS1,61.8,55.0,4.33,4.35,2.68,933
18662,0.28,Good,H,VVS1,56.0,64.0,4.38,4.41,2.46,480
18663,0.9,Ideal,J,VS1,62.1,57.0,6.16,6.18,3.83,3418
18664,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,1250
18665,0.39,Premium,E,SI1,59.1,59.0,4.81,4.76,2.83,860
18666,0.36,Ideal,E,VS2,61.9,56.0,4.56,4.55,2.82,1013
18667,0.32,Ideal,G,VVS2,62.2,55.0,4.41,4.43,2.75,730
18668,1.59,Ideal,H,VS1,61.8,57.0,7.42,7.49,4.61,12047
18669,0.31,Premium,G,VS2,59.8,60.0,4.43,4.4,2.64,698
18670,1.02,Ideal,H,SI1,62.5,57.0,6.41,6.46,4.02,4746
18671,1.0,Very Good,I,SI2,60.8,63.0,6.41,6.34,3.88,3276
18672,0.32,Ideal,G,VS1,62.3,56.0,4.39,4.37,2.73,828
18673,0.4,Ideal,G,VS2,62.0,56.0,4.73,4.78,2.95,1240
18674,0.4,Good,D,SI2,63.4,59.0,4.67,4.7,2.97,622
18675,0.4,Ideal,H,SI2,62.6,55.0,4.7,4.72,2.95,540
18676,0.42,Ideal,G,SI1,62.0,54.0,4.85,4.82,3.0,799
18677,0.32,Ideal,H,VVS2,61.7,56.0,4.42,4.37,2.71,828
18678,0.38,Ideal,G,SI2,62.0,55.0,4.66,4.69,2.9,532
18679,0.73,Premium,D,SI1,61.7,55.0,5.84,5.82,3.6,2821
18680,0.24,Ideal,F,VS2,61.2,57.0,4.04,4.06,2.48,419
18681,0.55,Ideal,E,SI2,62.0,56.0,5.27,5.31,3.28,1221
18682,1.06,Premium,H,SI1,61.6,59.0,6.55,6.54,4.03,4872
18683,0.3,Ideal,E,VS2,60.6,59.0,4.3,4.34,2.62,603
18684,0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,998
18685,0.41,Ideal,F,VS1,62.6,55.0,4.75,4.77,2.98,1007
18686,0.33,Ideal,F,VVS1,62.4,55.0,4.4,4.42,2.75,955
18687,0.8,Premium,J,VS2,62.7,61.0,5.89,5.84,3.68,2045
18688,0.32,Premium,G,SI2,62.4,59.0,4.4,4.35,2.73,540
18689,0.75,Ideal,D,SI2,61.5,55.0,5.85,5.89,3.61,2618
18690,1.08,Premium,F,SI2,62.7,58.0,6.53,6.49,4.08,3992
18691,1.15,Ideal,H,VS1,62.7,57.0,6.68,6.64,4.17,7123
18692,0.32,Ideal,H,IF,61.2,57.0,4.41,4.44,2.71,814
18693,0.32,Good,D,VS2,63.6,55.0,4.35,4.42,2.79,657
18694,0.93,Premium,G,SI2,60.8,59.0,6.35,6.28,3.84,3594
18695,0.71,Very Good,J,SI2,60.9,55.0,5.76,5.87,3.54,1986
18696,0.61,Ideal,F,VS2,62.4,55.0,5.45,5.42,3.39,2108
18697,0.3,Ideal,F,IF,62.2,56.0,4.31,4.34,2.69,886
18698,0.92,Good,F,SI2,63.7,64.0,6.13,6.08,3.89,3787
18699,1.05,Very Good,H,SI2,63.0,59.0,6.44,6.48,4.07,4158
18700,0.28,Very Good,D,VS1,61.7,58.0,4.19,4.24,2.6,487
18701,0.32,Ideal,E,VS2,62.6,53.0,4.37,4.38,2.74,702
18702,0.31,Ideal,G,IF,61.6,54.0,4.36,4.4,2.7,853
18703,0.3,Good,E,VS2,59.7,63.0,4.32,4.35,2.59,603
18704,0.3,Ideal,H,VVS2,61.7,54.0,4.31,4.34,2.67,605
18705,0.61,Ideal,I,VVS1,61.9,56.0,5.41,5.45,3.36,2048
18706,1.06,Ideal,D,SI1,62.7,54.0,6.55,6.52,4.1,6055
18707,1.51,Premium,D,SI1,62.5,60.0,7.27,7.23,4.54,11760
18708,0.32,Premium,H,VS2,60.7,58.0,4.43,4.46,2.7,505
18709,2.17,Ideal,I,SI1,60.4,56.0,8.36,8.43,5.07,17224
18710,0.39,Ideal,F,VVS2,62.0,54.0,4.7,4.72,2.92,988
18711,0.3,Very Good,E,SI1,62.4,58.0,4.24,4.28,2.66,526
18712,0.27,Ideal,E,VVS2,61.8,57.0,4.12,4.16,2.56,622
18713,0.7,Ideal,G,VVS2,62.1,56.0,5.63,5.71,3.52,2858
18714,0.7,Very Good,I,SI1,63.0,56.0,5.61,5.66,3.55,2147
18715,0.71,Ideal,E,VS1,61.9,56.0,5.7,5.73,3.54,4053
18716,1.21,Ideal,J,VS2,62.2,57.0,6.78,6.82,4.23,4879
18717,2.02,Very Good,H,SI1,63.4,60.0,7.96,8.04,5.07,17672
18718,0.94,Good,I,SI2,63.8,60.0,6.14,6.21,3.94,3134
18719,1.0,Ideal,E,VS2,62.5,57.0,6.38,6.45,4.01,7177
18720,1.2,Ideal,D,SI2,61.7,56.0,6.88,6.81,4.22,6740
18721,0.35,Premium,E,SI2,59.9,61.0,4.59,4.56,2.74,672
18722,0.34,Ideal,E,IF,61.7,56.0,4.46,4.48,2.76,1163
18723,0.34,Ideal,E,VS1,62.2,54.2,4.44,4.47,2.78,816
18724,0.31,Very Good,G,VVS1,62.5,57.0,4.3,4.4,2.72,816
18725,1.01,Ideal,F,SI1,62.7,55.0,6.45,6.4,4.03,5416
18726,0.34,Ideal,D,VS1,60.3,57.0,4.52,4.55,2.73,914
18727,0.43,Premium,F,VVS2,61.6,60.0,4.86,4.82,2.98,1250
18728,0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,633
18729,0.37,Premium,G,SI1,60.0,57.0,4.7,4.67,2.81,708
18730,2.06,Ideal,G,SI2,62.9,56.0,8.13,8.04,5.08,16235
18731,1.24,Ideal,G,VS2,62.3,57.0,6.95,6.89,4.31,8799
18732,0.7,Premium,H,SI2,60.2,61.0,5.76,5.66,3.44,2184
18733,1.31,Ideal,H,VS1,61.5,55.0,7.02,7.05,4.33,8429
18734,0.38,Premium,E,VS2,60.3,58.0,4.72,4.67,2.83,1112
18735,0.3,Premium,D,SI2,62.4,59.0,4.28,4.25,2.66,574
18736,0.77,Ideal,E,SI1,62.5,56.0,5.87,5.91,3.68,3000
18737,2.01,Premium,I,VS2,59.2,62.0,8.17,8.14,4.83,16778
18738,0.54,Ideal,F,VS2,62.0,55.0,5.26,5.23,3.25,1619
18739,0.9,Good,G,SI1,60.2,63.0,6.16,6.2,3.72,3921
18740,1.32,Premium,G,SI1,60.6,58.0,7.12,7.06,4.3,7676
18741,0.74,Ideal,G,SI2,61.9,55.0,5.82,5.84,3.61,2487
18742,0.54,Very Good,G,SI1,63.2,58.0,5.15,5.16,3.26,1392
18743,1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,9322
18744,0.4,Ideal,G,VS1,62.4,57.0,4.74,4.72,2.95,1125
18745,0.71,Very Good,F,SI1,61.1,57.0,5.71,5.74,3.5,2333
18746,1.01,Premium,D,SI1,62.6,58.0,6.33,6.44,4.0,5443
18747,1.22,Premium,I,VS2,60.1,58.0,6.92,7.0,4.18,5405
18748,0.5,Very Good,E,VS1,61.4,55.0,5.09,5.14,3.14,1755
18749,0.72,Premium,D,VS1,62.7,58.0,5.68,5.65,3.55,2900
18750,0.33,Very Good,H,VS2,58.8,62.0,4.49,4.53,2.65,486
18751,0.38,Ideal,D,VS2,62.0,56.0,4.64,4.68,2.89,933
18752,0.23,Ideal,E,VVS2,62.5,57.0,3.92,3.99,2.47,530
18753,1.5,Very Good,F,SI1,63.0,55.0,7.27,7.31,4.59,10372
18754,0.5,Very Good,F,VS1,62.3,55.0,5.06,5.09,3.16,1710
18755,0.55,Ideal,F,SI1,61.8,55.0,5.27,5.22,3.24,1415
18756,0.43,Good,D,SI2,63.3,57.0,4.79,4.82,3.04,669
18757,0.51,Ideal,E,VS2,60.4,57.0,5.15,5.18,3.12,1656
18758,0.5,Fair,F,VS2,55.8,60.0,5.31,5.27,2.95,1279
18759,0.38,Ideal,F,VS2,61.2,57.0,4.67,4.64,2.85,889
18760,0.51,Very Good,I,SI2,61.2,56.0,5.12,5.14,3.14,956
18761,0.72,Premium,E,SI2,62.9,58.0,5.74,5.68,3.59,2376
18762,1.51,Good,H,VS2,63.6,61.0,7.08,7.03,4.49,8904
18763,0.52,Premium,E,VVS1,59.8,58.0,5.27,5.24,3.14,2302
18764,0.31,Ideal,G,VVS2,61.4,56.0,4.35,4.38,2.68,707
18765,0.62,Ideal,F,VS1,62.0,54.0,5.46,5.5,3.4,2406
18766,1.0,Premium,F,VVS1,62.6,58.0,6.45,6.33,4.0,8736
18767,0.43,Ideal,D,SI1,61.6,56.0,4.82,4.86,2.98,807
18768,1.26,Premium,I,SI2,60.1,59.0,7.03,6.99,4.21,5080
18769,0.82,Good,E,SI2,61.8,56.0,5.95,5.99,3.69,3050
18770,0.7,Ideal,F,VS1,62.2,55.0,5.72,5.69,3.55,2381
18771,0.4,Ideal,E,SI1,62.7,57.0,4.72,4.69,2.95,945
18772,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,10278
18773,1.22,Very Good,I,VS2,59.6,58.0,6.95,6.98,4.15,6419
18774,1.5,Good,D,SI1,63.1,57.0,7.24,7.31,4.59,11756
18775,0.8,Very Good,H,VS2,61.2,53.0,5.98,6.05,3.68,2918
18776,1.52,Very Good,F,VS2,62.9,53.3,7.31,7.36,4.61,15649
18777,0.57,Ideal,D,VS2,61.4,56.0,5.37,5.34,3.29,2103
18778,0.3,Premium,E,SI1,62.4,58.0,4.28,4.24,2.66,675
18779,1.01,Premium,E,SI2,60.6,58.0,6.53,6.47,3.94,4118
18780,1.45,Premium,H,VS2,58.4,59.0,7.44,7.42,4.34,9216
18781,0.76,Ideal,E,SI2,61.6,55.0,5.87,5.92,3.63,2680
18782,1.0,Very Good,F,VS2,62.2,55.0,6.39,6.44,3.99,6340
18783,0.31,Premium,I,VS1,62.6,59.0,4.29,4.33,2.7,489
18784,1.5,Premium,I,SI2,62.8,57.0,7.34,7.25,4.58,7715
18785,0.5,Premium,D,VS2,61.1,58.0,5.12,5.09,3.12,1845
18786,0.68,Premium,H,SI1,58.7,60.0,5.8,5.76,3.39,1708
18787,0.5,Ideal,H,SI2,62.9,57.0,5.04,5.01,3.16,958
18788,1.0,Ideal,J,VS1,61.1,57.0,6.43,6.48,3.95,4466
18789,0.7,Premium,E,SI2,60.8,59.0,5.75,5.7,3.48,2463
18790,0.4,Premium,F,VS1,61.4,58.0,4.75,4.73,2.91,1050
18791,1.09,Ideal,H,SI1,62.5,56.0,6.53,6.58,4.1,5125
18792,0.54,Ideal,H,VS1,60.9,55.0,5.28,5.3,3.22,1762
18793,0.5,Ideal,H,SI1,61.3,56.0,5.12,5.16,3.15,1666
18794,0.8,Good,F,SI1,63.8,59.0,5.87,5.83,3.73,2890
18795,0.3,Very Good,E,VS2,61.8,58.0,4.26,4.28,2.64,658
18796,0.5,Very Good,H,SI1,63.5,56.0,5.01,5.04,3.19,1089
18797,1.04,Ideal,I,VS1,62.9,43.0,6.45,6.41,4.04,4997
18798,1.71,Ideal,I,VS2,60.5,56.0,7.73,7.71,4.67,11559
18799,1.11,Ideal,F,SI1,61.1,57.0,6.67,6.69,4.08,6512
18800,0.6,Ideal,H,VS1,61.6,56.0,5.4,5.42,3.33,1820
18801,0.3,Premium,D,VS2,62.3,58.0,4.32,4.29,2.68,911
18802,1.71,Premium,J,SI1,61.9,58.0,7.62,7.56,4.7,7757
18803,1.07,Ideal,G,VS2,62.3,57.0,6.58,6.54,4.09,6558
18804,0.71,Ideal,I,SI1,62.1,55.0,5.67,5.73,3.55,2319
18805,0.41,Ideal,E,VVS1,60.9,55.0,4.8,4.83,2.93,1367
18806,0.96,Premium,I,VS2,60.6,60.0,6.4,6.47,3.9,3876
18807,1.51,Premium,E,SI1,61.5,61.0,7.41,7.31,4.53,11565
18808,0.5,Fair,F,I1,69.8,55.0,4.89,4.8,3.38,584
18809,0.41,Ideal,F,VS2,61.8,56.0,4.76,4.79,2.95,863
18810,0.41,Ideal,F,VVS1,61.8,55.0,4.78,4.76,2.95,1356
18811,1.06,Premium,E,SI1,58.5,60.0,6.81,6.7,3.95,5642
18812,1.15,Very Good,H,SI2,61.4,58.0,6.7,6.75,4.13,4418
18813,0.41,Ideal,G,VS2,62.7,55.0,4.79,4.75,2.99,1061
18814,0.51,Good,G,SI1,63.6,55.0,5.06,5.03,3.21,1312
18815,0.91,Premium,H,VS2,62.8,58.0,6.17,6.15,3.87,4128
18816,1.02,Very Good,E,SI2,63.0,57.0,6.39,6.44,4.04,4398
18817,0.51,Ideal,E,VS2,61.5,57.0,5.12,5.09,3.14,1781
18818,0.3,Ideal,G,VS1,61.4,55.0,4.36,4.31,2.66,776
18819,0.41,Premium,E,VS1,62.8,58.0,4.72,4.7,2.96,1153
18820,1.11,Good,H,SI1,64.2,58.0,6.53,6.47,4.17,4606
18821,2.2,Good,H,SI2,63.6,58.0,8.21,8.17,5.21,13919
18822,0.74,Ideal,D,VS1,61.3,57.0,5.8,5.84,3.57,3812
18823,0.42,Ideal,E,VVS2,61.8,56.0,4.78,4.8,2.96,1216
18824,1.14,Ideal,G,VS1,61.4,57.0,6.75,6.81,4.16,8346
18825,1.2,Very Good,D,SI2,62.9,59.0,6.7,6.75,4.23,6602
18826,2.01,Premium,E,SI2,62.0,61.0,8.1,8.04,5.0,17179
18827,0.31,Ideal,I,VS1,61.6,55.0,4.36,4.34,2.68,628
18828,1.2,Very Good,I,SI1,62.8,57.0,6.7,6.74,4.22,5408
18829,0.34,Very Good,G,VVS1,61.7,56.0,4.49,4.51,2.78,819
18830,0.51,Good,E,VVS2,60.7,57.7,5.17,5.19,3.14,2523
18831,0.3,Ideal,G,IF,61.0,56.0,4.34,4.37,2.65,844
18832,0.51,Very Good,H,SI1,61.2,55.0,5.19,5.21,3.18,1008
18833,1.09,Very Good,G,VS1,59.9,56.0,6.74,6.81,4.06,7992
18834,0.7,Good,D,SI2,63.7,58.0,5.64,5.6,3.58,2388
18835,0.32,Ideal,E,VS2,62.0,55.0,4.41,4.37,2.72,804
